data_hora,Demanda_MW,Vel_viento
2018-06-02 15,1465.569912,6.10888966
2018-06-02 16,1465.191801,5.860394923
2018-06-02 17,1475.568831,7.182530601
2018-06-02 18,1543.086257,45.98187082
2018-06-02 19,1685.421691,18.04001569
2018-06-02 20,1707.189306,7.49648235
2018-06-02 21,1698.845795,7.957543966
2018-06-02 22,1638.997759,29.05512801
2018-06-02 23,1543.724052,24.23950053
2018-06-03 00,1459.478368,31.7595276
2018-06-03 01,1339.565403,37.39521211
2018-06-03 02,1200.822383,37.1788983
2018-06-03 03,1094.318435,25.26904139
2018-06-03 04,1035.495252,11.71691195
2018-06-03 05,1009.085334,4.197327728
2018-06-03 06,1001.093705,5.362384195
2018-06-03 07,1002.839404,7.877506626
2018-06-03 08,999.3535999,10.22444736
2018-06-03 09,1036.573431,32.29555684
2018-06-03 10,1163.220874,32.93089639
2018-06-03 11,1242.76738,12.59193149
2018-06-03 12,1272.831485,5.944990083
2018-06-03 13,1283.568268,5.381316459
2018-06-03 14,1282.522642,6.395580419
2018-06-03 15,1274.347393,3.474221082
2018-06-03 16,1285.659247,6.960479229
2018-06-03 17,1306.957958,7.358343793
2018-06-03 18,1380.336643,51.37374375
2018-06-03 19,1544.363134,23.87015282
2018-06-03 20,1588.169774,6.884406986
2018-06-03 21,1617.056223,4.338473572
2018-06-03 22,1593.906502,15.47273486
2018-06-03 23,1524.453784,29.5165542
2018-06-04 00,1407.505444,44.4293617
2018-06-04 01,1259.266129,40.39009596
2018-06-04 02,1120.69512,34.71514383
2018-06-04 03,1023.143105,19.62658876
2018-06-04 04,990.9782975,7.187821231
2018-06-04 05,990.1869508,6.080484455
2018-06-04 06,1038.007053,17.38484845
2018-06-04 07,1176.893726,51.60890575
2018-06-04 08,1354.407073,31.3170426
2018-06-04 09,1429.571364,29.7732081
2018-06-04 10,1514.683039,17.37570269
2018-06-04 11,1562.843629,10.52278555
2018-06-04 12,1592.884143,7.383464147
2018-06-04 13,1591.843037,5.173718143
2018-06-04 14,1577.372,10.66834187
2018-06-04 15,1550.847725,8.00017325
2018-06-04 16,1545.567525,10.70304058
2018-06-04 17,1559.687343,5.371476341
2018-06-04 18,1619.27793,47.88186564
2018-06-04 19,1748.631723,19.98174495
2018-06-04 20,1794.237914,14.32123177
2018-06-04 21,1826.190562,7.900151707
2018-06-04 22,1814.459403,20.53014278
2018-06-04 23,1730.387783,34.54091608
2018-06-05 00,1572.890661,60.16947583
2018-06-05 01,1374.631886,54.32067385
2018-06-05 02,1207.712821,38.43135071
2018-06-05 03,1111.36724,21.59236406
2018-06-05 04,1068.545426,9.653080714
2018-06-05 05,1069.043195,5.657201065
2018-06-05 06,1102.459839,15.93044688
2018-06-05 07,1229.146006,50.29404307
2018-06-05 08,1421.168588,35.80019704
2018-06-05 09,1491.906823,32.71722642
2018-06-05 10,1571.042536,13.69259189
2018-06-05 11,1617.578386,14.21761852
2018-06-05 12,1680.390287,14.09326503
2018-06-05 13,1650.150782,15.32659173
2018-06-05 14,1623.444277,10.96235874
2018-06-05 15,1618.394796,6.691698666
2018-06-05 16,1582.881377,20.50357237
2018-06-05 17,1560.720946,7.136384846
2018-06-05 18,1602.020287,48.81128247
2018-06-05 19,1781.891138,27.52724035
2018-06-05 20,1848.43987,16.29281697
2018-06-05 21,1887.610427,10.08972943
2018-06-05 22,1837.602367,20.82420843
2018-06-05 23,1780.642102,32.90290893
2018-06-06 00,1627.766017,58.61787038
2018-06-06 01,1455.473266,61.78574206
2018-06-06 02,1270.213945,42.1720927
2018-06-06 03,1165.062695,21.04910682
2018-06-06 04,1116.111433,10.4439637
2018-06-06 05,1104.516134,5.620669996
2018-06-06 06,1165.282783,24.21937488
2018-06-06 07,1301.67324,54.31001132
2018-06-06 08,1486.291641,31.32350096
2018-06-06 09,1542.824046,34.33470851
2018-06-06 10,1624.764156,15.72130331
2018-06-06 11,1645.535258,8.307931986
2018-06-06 12,1648.989975,10.07220802
2018-06-06 13,1609.816311,15.87878087
2018-06-06 14,1568.993874,13.7736494
2018-06-06 15,1528.250069,8.193617856
2018-06-06 16,1495.278609,9.137348285
2018-06-06 17,1502.516582,9.956495085
2018-06-06 18,1578.010398,63.04814156
2018-06-06 19,1780.100524,39.46911389
2018-06-06 20,1845.743703,23.0707931
2018-06-06 21,1904.065453,13.98632857
2018-06-06 22,1918.108107,10.42147163
2018-06-06 23,1844.3822,35.40879382
2018-06-07 00,1694.551313,48.47355004
2018-06-07 01,1499.30064,54.7153856
2018-06-07 02,1272.931496,58.11260872
2018-06-07 03,1154.277755,17.88087629
2018-06-07 04,1111.764265,8.675794834
2018-06-07 05,1110.799289,7.302567548
2018-06-07 06,1151.393629,22.05902217
2018-06-07 07,1298.394703,59.9879434
2018-06-07 08,1519.32303,45.5261596
2018-06-07 09,1618.274598,29.52074578
2018-06-07 10,1710.330552,15.05317846
2018-06-07 11,1739.018899,10.75847485
2018-06-07 12,1748.800108,10.52293958
2018-06-07 13,1702.224733,17.4287884
2018-06-07 14,1669.197184,7.825725388
2018-06-07 15,1650.050503,8.264736263
2018-06-07 16,1633.544497,9.90135303
2018-06-07 17,1624.786424,12.96283573
2018-06-07 18,1652.506624,59.19745311
2018-06-07 19,1824.176639,28.84386764
2018-06-07 20,1901.408898,22.38135628
2018-06-07 21,1894.127859,20.87299568
2018-06-07 22,1894.649497,29.06751798
2018-06-07 23,1830.318883,28.65613292
2018-06-08 00,1680.333462,62.60452476
2018-06-08 01,1479.513377,51.60323336
2018-06-08 02,1261.408832,46.1689831
2018-06-08 03,1157.47007,24.19353093
2018-06-08 04,1109.482053,10.80064554
2018-06-08 05,1103.615395,10.61328612
2018-06-08 06,1147.426253,25.49934649
2018-06-08 07,1292.558185,51.2807407
2018-06-08 08,1505.052057,40.27509563
2018-06-08 09,1586.846487,36.09451656
2018-06-08 10,1667.305411,15.87325211
2018-06-08 11,1696.012205,9.285318424
2018-06-08 12,1704.668814,8.06774024
2018-06-08 13,1672.803848,11.13436482
2018-06-08 14,1625.981784,29.77673538
2018-06-08 15,1579.173618,19.16535244
2018-06-08 16,1542.497051,13.53487383
2018-06-08 17,1526.921074,6.276949061
2018-06-08 18,1610.627317,66.35207386
2018-06-08 19,1778.196637,28.41259685
2018-06-08 20,1837.781723,14.85031507
2018-06-08 21,1861.393496,4.402460396
2018-06-08 22,1854.62068,21.12956
2018-06-08 23,1767.010107,30.84362378
2018-06-09 00,1646.846292,42.0731524
2018-06-09 01,1452.964964,58.38736485
2018-06-09 02,1279.46424,43.31848006
2018-06-09 03,1161.338429,25.71229154
2018-06-09 04,1096.022038,11.8787163
2018-06-09 05,1078.018244,3.332158517
2018-06-09 06,1088.546058,8.420434411
2018-06-09 07,1149.498526,21.70580388
2018-06-09 08,1220.275749,15.88319498
2018-06-09 09,1304.786013,39.8803999
2018-06-09 10,1417.365232,21.40998407
2018-06-09 11,1447.812154,4.7768868
2018-06-09 12,1432.810409,9.576420764
2018-06-09 13,1399.248512,7.98597713
2018-06-09 14,1365.583292,12.96730128
2018-06-09 15,1331.015872,7.186823716
2018-06-09 16,1310.147096,6.162417804
2018-06-09 17,1329.442789,13.23761455
2018-06-09 18,1441.968988,71.64702176
2018-06-09 19,1657.389587,38.41783549
2018-06-09 20,1708.311517,5.011978856
2018-06-09 21,1694.910516,8.835693621
2018-06-09 22,1637.05222,24.08920882
2018-06-09 23,1557.878897,27.91918512
2018-06-10 00,1456.2574,37.5163215
2018-06-10 01,1322.256113,41.84267964
2018-06-10 02,1180.056167,40.16684892
2018-06-10 03,1069.979148,25.80418521
2018-06-10 04,1005.905347,12.77204546
2018-06-10 05,980.9398176,6.310547106
2018-06-10 06,976.7391182,3.992713984
2018-06-10 07,985.9029456,5.566021811
2018-06-10 08,1002.801543,5.96370133
2018-06-10 09,1024.907425,20.51249737
2018-06-10 10,1132.496379,33.9009255
2018-06-10 11,1228.073726,17.64354631
2018-06-10 12,1268.352291,6.851592328
2018-06-10 13,1286.566177,5.157680171
2018-06-10 14,1285.636589,9.244731679
2018-06-10 15,1258.527957,6.685977399
2018-06-10 16,1247.623407,2.790278775
2018-06-10 17,1257.138967,3.351621039
2018-06-10 18,1337.523661,59.53737564
2018-06-10 19,1480.705117,18.5477744
2018-06-10 20,1514.453851,14.88250353
2018-06-10 21,1490.57,5.320067873
2018-06-10 22,1501.907273,16.04079355
2018-06-10 23,1473.427558,29.28927812
2018-06-11 00,1357.878959,43.5790077
2018-06-11 01,1208.572772,43.96732008
2018-06-11 02,1068.722713,37.52970286
2018-06-11 03,990.3177022,12.8698663
2018-06-11 04,980.428761,7.978686438
2018-06-11 05,998.9333055,7.773559187
2018-06-11 06,1038.640722,21.50848152
2018-06-11 07,1180.226411,57.01107245
2018-06-11 08,1338.971548,35.53272334
2018-06-11 09,1443.268223,31.58556147
2018-06-11 10,1537.513544,22.40420764
2018-06-11 11,1605.204146,19.96628704
2018-06-11 12,1641.231525,9.981345825
2018-06-11 13,1600.09484,15.37882818
2018-06-11 14,1575.46171,7.636305338
2018-06-11 15,1536.293476,12.39904136
2018-06-11 16,1506.093801,9.759658969
2018-06-11 17,1499.81769,9.305325444
2018-06-11 18,1572.189566,53.86071503
2018-06-11 19,1668.322134,14.82812538
2018-06-11 20,1725.01877,19.55150482
2018-06-11 21,1753.138824,7.481624537
2018-06-11 22,1753.335626,36.39238723
2018-06-11 23,1660.191699,32.56473001
2018-06-12 00,1515.870124,49.22293578
2018-06-12 01,1329.774337,52.89422645
2018-06-12 02,1164.572846,41.95682903
2018-06-12 03,1065.03178,20.60465884
2018-06-12 04,1022.752254,8.066085744
2018-06-12 05,1026.77897,7.174146459
2018-06-12 06,1059.758254,19.26650393
2018-06-12 07,1182.168138,51.84346488
2018-06-12 08,1366.244081,39.84982014
2018-06-12 09,1437.551652,28.22521114
2018-06-12 10,1521.506478,15.89258467
2018-06-12 11,1555.483027,14.93523331
2018-06-12 12,1585.326047,13.00394003
2018-06-12 13,1541.932058,12.91059138
2018-06-12 14,1548.498374,28.04452307
2018-06-12 15,1595.729425,9.247238806
2018-06-12 16,1572.607729,22.93986615
2018-06-12 17,1556.434823,17.76869365
2018-06-12 18,1616.362142,57.29740236
2018-06-12 19,1756.000803,21.71286717
2018-06-12 20,1798.611234,15.59819129
2018-06-12 21,1839.668002,8.383488984
2018-06-12 22,1847.737171,15.70623326
2018-06-12 23,1778.478739,28.81660848
2018-06-13 00,1610.859722,71.96464563
2018-06-13 01,1400.621069,58.09105562
2018-06-13 02,1229.951195,36.19618044
2018-06-13 03,1128.201331,18.45616994
2018-06-13 04,1077.578055,16.5326638
2018-06-13 05,1058.80227,4.121299221
2018-06-13 06,1113.964035,20.93852349
2018-06-13 07,1237.735887,54.10258314
2018-06-13 08,1470.259749,57.49007394
2018-06-13 09,1573.536238,36.80226544
2018-06-13 10,1679.158029,21.71463922
2018-06-13 11,1751.65167,19.0545416
2018-06-13 12,1801.474208,11.77255486
2018-06-13 13,1813.798407,8.175805241
2018-06-13 14,1814.504414,9.904189267
2018-06-13 15,1790.632581,8.890585545
2018-06-13 16,1753.877083,7.803349318
2018-06-13 17,1741.139605,7.40771085
2018-06-13 18,1793.435373,49.37897774
2018-06-13 19,1874.578034,11.32408744
2018-06-13 20,1906.803036,12.35898744
2018-06-13 21,1926.406555,9.615489287
2018-06-13 22,1917.793648,22.78187737
2018-06-13 23,1832.463045,37.93438366
2018-06-14 00,1646.281948,64.28046167
2018-06-14 01,1439.265908,61.35437846
2018-06-14 02,1261.52069,42.36685308
2018-06-14 03,1159.256926,21.95678381
2018-06-14 04,1112.640702,12.45413137
2018-06-14 05,1108.565515,9.251681391
2018-06-14 06,1143.783483,16.09966815
2018-06-14 07,1284.814081,55.44133819
2018-06-14 08,1508.169806,40.13595359
2018-06-14 09,1600.310648,34.10531314
2018-06-14 10,1699.544593,18.33531708
2018-06-14 11,1721.621619,11.59048898
2018-06-14 12,1739.444764,13.95757801
2018-06-14 13,1717.768533,7.726257422
2018-06-14 14,1702.505574,14.09754516
2018-06-14 15,1658.426282,19.31022058
2018-06-14 16,1618.414688,11.30384994
2018-06-14 17,1626.868265,6.505285386
2018-06-14 18,1698.634585,62.58477046
2018-06-14 19,1869.540126,26.38800615
2018-06-14 20,1924.702766,13.36073285
2018-06-14 21,1950.284944,9.698340835
2018-06-14 22,1908.551459,31.17036538
2018-06-14 23,1816.055647,37.69562252
2018-06-15 00,1675.732291,55.93306889
2018-06-15 01,1474.26135,62.19323194
2018-06-15 02,1286.058705,44.41869131
2018-06-15 03,1178.632353,23.0710371
2018-06-15 04,1135.040866,11.62272016
2018-06-15 05,1124.340002,7.99890379
2018-06-15 06,1156.97398,19.54125805
2018-06-15 07,1298.259857,50.24438858
2018-06-15 08,1509.038217,54.930353
2018-06-15 09,1713.625164,60.98933801
2018-06-15 10,1673.8464,39.3383981
2018-06-15 11,1649.803409,47.08346652
2018-06-15 12,1741.902948,43.51650526
2018-06-15 13,1735.50735,25.32106803
2018-06-15 14,1691.861978,12.72600242
2018-06-15 15,1668.98468,12.32988594
2018-06-15 16,1631.242183,8.609055116
2018-06-15 17,1631.448694,9.234199974
2018-06-15 18,1684.011195,55.58239174
2018-06-15 19,1857.203301,25.86908883
2018-06-15 20,1890.910381,9.811895901
2018-06-15 21,1904.748337,3.937207841
2018-06-15 22,1867.795162,24.47558338
2018-06-15 23,1767.718407,36.55459321
2018-06-16 00,1632.256086,47.98382355
2018-06-16 01,1450.393797,62.78038429
2018-06-16 02,1278.603375,46.75112833
2018-06-16 03,1166.27054,32.43381695
2018-06-16 04,1117.856303,22.21958369
2018-06-16 05,1100.464052,21.49432813
2018-06-16 06,1116.540666,18.46706731
2018-06-16 07,1171.23033,29.40105115
2018-06-16 08,1254.337373,28.99485436
2018-06-16 09,1350.208973,47.21372263
2018-06-16 10,1500.546796,40.49286061
2018-06-16 11,1556.04239,24.7572304
2018-06-16 12,1537.454151,26.55404495
2018-06-16 13,1538.169165,26.46703224
2018-06-16 14,1550.121596,22.21333869
2018-06-16 15,1539.183227,20.01416507
2018-06-16 16,1541.05424,22.51835391
2018-06-16 17,1549.522889,21.77290774
2018-06-16 18,1625.537442,46.69137614
2018-06-16 19,1798.192692,33.09610874
2018-06-16 20,1841.732643,13.37703561
2018-06-16 21,1825.976839,11.63626548
2018-06-16 22,1767.271019,23.03312489
2018-06-16 23,1678.972167,58.52868009
2018-06-17 00,1516.024796,33.9835251
2018-06-17 01,1389.639649,52.5644326
2018-06-17 02,1222.381347,46.66170068
2018-06-17 03,1087.40763,28.58449954
2018-06-17 04,1023.528288,15.54669775
2018-06-17 05,975.9985466,9.384375623
2018-06-17 06,960.4371673,2.691366666
2018-06-17 07,978.2778639,8.969850789
2018-06-17 08,1011.152724,16.08665697
2018-06-17 09,1083.820937,21.5140007
2018-06-17 10,1247.958233,55.31412957
2018-06-17 11,1363.856826,20.25735888
2018-06-17 12,1392.36311,4.681571455
2018-06-17 13,1373.307732,8.949198276
2018-06-17 14,1357.867183,14.05883441
2018-06-17 15,1333.45831,6.04097092
2018-06-17 16,1303.046066,11.16478394
2018-06-17 17,1304.935713,5.963658818
2018-06-17 18,1421.748044,68.60165093
2018-06-17 19,1636.473798,35.20371315
2018-06-17 20,1686.729398,9.660650084
2018-06-17 21,1715.654733,4.512350694
2018-06-17 22,1695.613632,16.59236567
2018-06-17 23,1612.480925,37.36552052
2018-06-18 00,1471.96366,46.00720669
2018-06-18 01,1314.970998,52.54629134
2018-06-18 02,1160.742817,37.22928157
2018-06-18 03,1075.444066,18.72503673
2018-06-18 04,1036.541318,5.957566544
2018-06-18 05,1039.454363,7.185664472
2018-06-18 06,1084.071432,20.17734947
2018-06-18 07,1248.192251,67.43921763
2018-06-18 08,1431.218745,27.4321478
2018-06-18 09,1528.166676,44.46970218
2018-06-18 10,1657.574039,26.29208709
2018-06-18 11,1690.726422,5.789703183
2018-06-18 12,1688.727411,10.10623013
2018-06-18 13,1652.684287,21.54757081
2018-06-18 14,1599.406598,17.2432064
2018-06-18 15,1545.164624,15.76582575
2018-06-18 16,1490.650957,13.21133941
2018-06-18 17,1477.042971,6.346262776
2018-06-18 18,1552.918469,53.70641338
2018-06-18 19,1739.940518,26.88658018
2018-06-18 20,1788.435644,12.08712142
2018-06-18 21,1823.880423,10.62964887
2018-06-18 22,1813.63274,20.51198319
2018-06-18 23,1719.379961,29.93987052
2018-06-19 00,1585.10386,47.11609822
2018-06-19 01,1421.9189,59.1045204
2018-06-19 02,1227.154119,44.07413742
2018-06-19 03,1117.766964,20.85405729
2018-06-19 04,1073.550392,10.1447873
2018-06-19 05,1063.328736,7.58716237
2018-06-19 06,1098.497772,15.56648449
2018-06-19 07,1188.369594,27.15770011
2018-06-19 08,1318.982442,32.76882643
2018-06-19 09,1420.531266,27.9495833
2018-06-19 10,1555.059263,47.43472605
2018-06-19 11,1601.195624,10.3038313
2018-06-19 12,1602.20769,7.454816576
2018-06-19 13,1588.906587,7.467781624
2018-06-19 14,1572.454303,10.81255555
2018-06-19 15,1532.931794,13.24622653
2018-06-19 16,1487.007784,13.78895233
2018-06-19 17,1461.846185,6.386344819
2018-06-19 18,1511.592676,45.3701846
2018-06-19 19,1677.490284,33.44391533
2018-06-19 20,1739.010302,13.20613828
2018-06-19 21,1768.202658,7.193122772
2018-06-19 22,1741.346684,20.92365911
2018-06-19 23,1670.049161,27.12573216
2018-06-20 00,1544.603045,49.11942443
2018-06-20 01,1362.943881,52.07509038
2018-06-20 02,1203.956001,43.22381399
2018-06-20 03,1100.747732,21.4573097
2018-06-20 04,1053.341354,14.91191736
2018-06-20 05,1034.33402,7.551892232
2018-06-20 06,1082.427669,19.79910374
2018-06-20 07,1209.429476,51.85819411
2018-06-20 08,1395.834923,38.77356297
2018-06-20 09,1512.7766,36.5619965
2018-06-20 10,1599.597161,11.28440941
2018-06-20 11,1614.684171,13.70243744
2018-06-20 12,1583.988491,13.88824077
2018-06-20 13,1446.319338,37.82150016
2018-06-20 14,1375.489893,46.85543726
2018-06-20 15,1428.65387,22.68469163
2018-06-20 16,1376.672419,15.66571864
2018-06-20 17,1353.380669,8.768520674
2018-06-20 18,1422.212755,63.49286562
2018-06-20 19,1614.871667,28.48520916
2018-06-20 20,1659.279285,13.26330178
2018-06-20 21,1687.481445,5.065107317
2018-06-20 22,1661.179435,20.57194813
2018-06-20 23,1598.944242,22.08006755
2018-06-21 00,1456.394775,55.54659906
2018-06-21 01,1281.476563,54.624832
2018-06-21 02,1117.990624,38.34894211
2018-06-21 03,1022.351847,17.38229085
2018-06-21 04,988.213099,7.696302752
2018-06-21 05,993.9175629,7.970956481
2018-06-21 06,1026.968961,15.76897764
2018-06-21 07,1148.142577,50.87619457
2018-06-21 08,1329.16835,36.36540815
2018-06-21 09,1377.186761,20.99134297
2018-06-21 10,1425.556577,14.51878347
2018-06-21 11,1467.605919,19.29154521
2018-06-21 12,1505.918935,14.92071512
2018-06-21 13,1504.797432,11.4529383
2018-06-21 14,1481.279693,14.80609912
2018-06-21 15,1469.797127,8.848459641
2018-06-21 16,1444.38943,6.541746008
2018-06-21 17,1439.51517,11.70570976
2018-06-21 18,1539.828096,61.71826909
2018-06-21 19,1715.849709,28.87425481
2018-06-21 20,1780.638385,16.07687635
2018-06-21 21,1808.860262,4.880314937
2018-06-21 22,1781.414146,22.3382329
2018-06-21 23,1696.087011,34.36797499
2018-06-22 00,1554.284726,52.70727015
2018-06-22 01,1366.57294,55.03477468
2018-06-22 02,1206.032928,37.63964782
2018-06-22 03,1113.136636,20.05521154
2018-06-22 04,1075.283483,9.409167539
2018-06-22 05,1071.601123,8.52724869
2018-06-22 06,1119.101731,17.82874377
2018-06-22 07,1256.324346,56.49701155
2018-06-22 08,1450.257206,33.58258817
2018-06-22 09,1535.975652,29.74926881
2018-06-22 10,1620.656912,8.711535215
2018-06-22 11,1631.653819,11.47757714
2018-06-22 12,1629.83122,11.6524117
2018-06-22 13,1576.632167,18.62740622
2018-06-22 14,1522.70462,12.19099866
2018-06-22 15,1489.497035,17.00956152
2018-06-22 16,1450.922379,8.425232596
2018-06-22 17,1460.316622,13.82732152
2018-06-22 18,1524.911933,47.3549138
2018-06-22 19,1700.080179,30.08666096
2018-06-22 20,1762.748709,14.43951614
2018-06-22 21,1790.445549,4.19653851
2018-06-22 22,1769.71123,15.54390655
2018-06-22 23,1692.603174,27.59114959
2018-06-23 00,1570.391807,49.16931017
2018-06-23 01,1392.600865,53.0528282
2018-06-23 02,1228.580691,40.64356059
2018-06-23 03,1120.645537,22.28922791
2018-06-23 04,1067.743844,11.15881785
2018-06-23 05,1047.925214,7.848956808
2018-06-23 06,1072.776531,7.917447959
2018-06-23 07,1126.968122,33.14330028
2018-06-23 08,1191.820757,8.934452779
2018-06-23 09,1247.441004,32.84311631
2018-06-23 10,1354.830742,27.34016369
2018-06-23 11,1407.898849,4.667682925
2018-06-23 12,1411.209034,5.109398285
2018-06-23 13,1402.829566,7.250689758
2018-06-23 14,1400.669587,11.24597045
2018-06-23 15,1375.007655,6.892295718
2018-06-23 16,1382.761014,15.87460751
2018-06-23 17,1423.791902,9.637594896
2018-06-23 18,1527.944241,51.00672058
2018-06-23 19,1694.707063,28.8844726
2018-06-23 20,1732.908223,10.88879296
2018-06-23 21,1737.825731,7.041421579
2018-06-23 22,1686.756545,27.03106678
2018-06-23 23,1615.180024,23.16634244
2018-06-24 00,1518.855997,34.58774178
2018-06-24 01,1400.054143,41.06600739
2018-06-24 02,1259.336854,40.51839949
2018-06-24 03,1141.06119,28.89187805
2018-06-24 04,1068.181547,15.77361943
2018-06-24 05,1041.89568,4.987147662
2018-06-24 06,1040.562778,3.589555525
2018-06-24 07,1058.126832,5.894138352
2018-06-24 08,1084.662874,12.83256333
2018-06-24 09,1122.823275,32.15365812
2018-06-24 10,1249.789857,32.17877737
2018-06-24 11,1144.056744,116.2577186
2018-06-24 12,1242.670222,136.1088304
2018-06-24 13,1341.104891,3.997181031
2018-06-24 14,1327.230643,8.566311742
2018-06-24 15,1319.759297,32.85803732
2018-06-24 16,1319.816404,11.33682623
2018-06-24 17,1366.463014,10.47984612
2018-06-24 18,1477.14881,62.09952587
2018-06-24 19,1686.486868,33.96890889
2018-06-24 20,1750.015772,25.35164516
2018-06-24 21,1785.432616,20.66177068
2018-06-24 22,1764.616955,21.00611108
2018-06-24 23,1688.90656,33.19625244
2018-06-25 00,1544.576845,53.19855651
2018-06-25 01,1381.745087,47.29890747
2018-06-25 02,1219.180068,35.48942981
2018-06-25 03,1129.179158,18.02517726
2018-06-25 04,1083.262116,10.11636732
2018-06-25 05,1093.933618,7.943088238
2018-06-25 06,1141.893001,20.54349563
2018-06-25 07,1291.345015,57.46168087
2018-06-25 08,1510.579576,49.8065068
2018-06-25 09,1627.809184,40.08855087
2018-06-25 10,1743.973422,20.26605609
2018-06-25 11,1779.77992,14.42163929
2018-06-25 12,1669.326875,36.49900573
2018-06-25 13,1638.561688,39.95100626
2018-06-25 14,1670.868475,11.73032062
2018-06-25 15,1638.594236,16.06014753
2018-06-25 16,1597.443921,12.52812253
2018-06-25 17,1589.608381,8.849619888
2018-06-25 18,1655.651034,40.08303777
2018-06-25 19,1846.648254,43.77304026
2018-06-25 20,1918.472256,18.86159078
2018-06-25 21,1963.243684,8.525973979
2018-06-25 22,1935.799701,25.83362893
2018-06-25 23,1830.341226,34.37421797
2018-06-26 00,1670.228813,62.51319811
2018-06-26 01,1451.730854,57.79070082
2018-06-26 02,1287.567262,51.39962909
2018-06-26 03,1181.638472,22.47091178
2018-06-26 04,1138.827339,9.498136246
2018-06-26 05,1137.640462,7.694687209
2018-06-26 06,1163.504451,4.13782636
2018-06-26 07,1164.087,0
2018-06-26 08,1482.940731,133.2805089
2018-06-26 09,1623.395766,37.75263229
2018-06-26 10,1708.870599,12.18543279
2018-06-26 11,1722.024822,6.802041904
2018-06-26 12,1710.878637,11.92070882
2018-06-26 13,1653.697888,15.06740708
2018-06-26 14,1620.393642,14.64712452
2018-06-26 15,1595.187276,9.586674868
2018-06-26 16,1561.30022,14.7605153
2018-06-26 17,1555.277622,12.3827644
2018-06-26 18,1644.167213,50.70059952
2018-06-26 19,1830.092922,38.06959156
2018-06-26 20,1905.930322,17.80569688
2018-06-26 21,1942.011513,6.709560452
2018-06-26 22,1908.340904,25.17047568
2018-06-26 23,1808.141698,39.09394063
2018-06-27 00,1638.052071,65.11428459
2018-06-27 01,1467.271494,34.12733449
2018-06-27 02,1321.961023,42.74283751
2018-06-27 03,1230.042506,16.44821323
2018-06-27 04,1161.288895,42.47885864
2018-06-27 05,1107.720254,5.693007925
2018-06-27 06,1154.884488,24.66396799
2018-06-27 07,1318.175462,58.99679407
2018-06-27 08,1505.429909,36.40766047
2018-06-27 09,1588.482706,33.2915977
2018-06-27 10,1670.894003,12.91764355
2018-06-27 11,1655.893454,10.68372289
2018-06-27 12,1637.154105,12.50885877
2018-06-27 13,1581.116633,23.34829826
2018-06-27 14,1535.3826,17.49446944
2018-06-27 15,1489.121848,13.45461756
2018-06-27 16,1442.101223,17.10775496
2018-06-27 17,1446.882566,7.844153077
2018-06-27 18,1499.161369,49.56021692
2018-06-27 19,1699.780867,54.70282659
2018-06-27 20,1781.454762,13.63313025
2018-06-27 21,1820.733342,9.179257593
2018-06-27 22,1802.5796,17.68081683
2018-06-27 23,1713.434514,35.55963791
2018-06-28 00,1563.886075,54.29438951
2018-06-28 01,1378.450624,54.99323627
2018-06-28 02,1202.212835,41.21662098
2018-06-28 03,1115.340926,19.28306076
2018-06-28 04,1068.102626,13.21053082
2018-06-28 05,1057.263594,10.50907901
2018-06-28 06,1098.786721,17.84726744
2018-06-28 07,1223.581527,49.15845088
2018-06-28 08,1397.807313,34.65683561
2018-06-28 09,1487.808426,37.12725871
2018-06-28 10,1570.243513,14.38972774
2018-06-28 11,1597.920787,9.908298027
2018-06-28 12,1611.634665,7.12725859
2018-06-28 13,1573.833423,21.04608877
2018-06-28 14,1535.538061,13.90867398
2018-06-28 15,1502.131791,14.91780507
2018-06-28 16,1463.977591,27.81000241
2018-06-28 17,1446.083506,7.674993244
2018-06-28 18,1531.500687,58.17461292
2018-06-28 19,1714.355964,27.40517136
2018-06-28 20,1773.226255,15.66665155
2018-06-28 21,1795.612053,9.428792622
2018-06-28 22,1766.105019,21.04165929
2018-06-28 23,1677.335544,38.60222955
2018-06-29 00,1535.497637,51.53797351
2018-06-29 01,1349.055766,55.0349332
2018-06-29 02,1193.298929,34.14729504
2018-06-29 03,1093.159017,18.20301559
2018-06-29 04,1051.634774,9.15786012
2018-06-29 05,1050.412975,11.49997192
2018-06-29 06,1084.813811,14.85317086
2018-06-29 07,1190.834529,43.57965108
2018-06-29 08,1343.980347,37.52709251
2018-06-29 09,1438.75481,23.48712978
2018-06-29 10,1460.377616,12.39118761
2018-06-29 11,1462.68864,15.57858752
2018-06-29 12,1508.819197,21.10164085
2018-06-29 13,1574.262123,8.814675344
2018-06-29 14,1567.68051,11.21983657
2018-06-29 15,1516.347771,12.25971071
2018-06-29 16,1478.565576,9.530541744
2018-06-29 17,1474.029805,7.879019872
2018-06-29 18,1534.035845,43.65841972
2018-06-29 19,1692.48445,29.33573143
2018-06-29 20,1737.071855,7.272631067
2018-06-29 21,1748.460109,3.219265796
2018-06-29 22,1708.976683,21.05097624
2018-06-29 23,1627.294421,30.61788396
2018-06-30 00,1512.161831,41.53084798
2018-06-30 01,1359.16413,45.23549591
2018-06-30 02,1203.588059,37.69999661
2018-06-30 03,1096.175458,24.71855443
2018-06-30 04,1041.800352,10.20048774
2018-06-30 05,1027.920005,4.117238161
2018-06-30 06,1040.791395,8.048323621
2018-06-30 07,1092.814287,16.85857233
2018-06-30 08,1166.24247,21.82198848
